ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
88868,Frithjof Olsen,M,24.0,,,Norway,NOR,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
88868,Frithjof Olsen,M,28.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
88900,Oliver Olsen,M,,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,
88900,Oliver Olsen,M,,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",
88900,Oliver Olsen,M,,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",
88900,Oliver Olsen,M,,,,"Norwegier Turnverein, Brooklyn",USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,
88918,Shallon Jade Olsen,F,16.0,158.0,52.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
88918,Shallon Jade Olsen,F,16.0,158.0,52.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
88918,Shallon Jade Olsen,F,16.0,158.0,52.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Horse Vault,
88919,Steen Lerche Olsen (-Lerkentorp),M,25.0,,,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Bronze
88919,Steen Lerche Olsen (-Lerkentorp),M,33.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
88941,Gustaf Adolf Olson,M,24.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
88980,Oluf Olsson,M,32.0,,,Denmark,DEN,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
88980,Oluf Olsson,M,34.0,,,Denmark,DEN,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
88980,Oluf Olsson,M,38.0,,,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Bronze
88992,Hans Oscar Olsen Olstad,M,24.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,16.0,164.0,52.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,16.0,164.0,52.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,16.0,164.0,52.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,16.0,164.0,52.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,16.0,164.0,52.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,16.0,164.0,52.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,20.0,164.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Individual All-Around,
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,20.0,164.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,20.0,164.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Floor Exercise,
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,20.0,164.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Horse Vault,
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,20.0,164.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,
89009,"Judith ""Jutta"" Oltersdorf (-Kleinwchter)",F,20.0,164.0,52.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Balance Beam,
89107,Brandon O'Neill,M,23.0,160.0,56.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,
89107,Brandon O'Neill,M,23.0,160.0,56.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Team All-Around,
89107,Brandon O'Neill,M,23.0,160.0,56.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Floor Exercise,
89107,Brandon O'Neill,M,23.0,160.0,56.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Parallel Bars,
89107,Brandon O'Neill,M,23.0,160.0,56.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Pommelled Horse,
89179,Kiyoko Ono (Oizumi-),F,24.0,157.0,60.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Individual All-Around,
89179,Kiyoko Ono (Oizumi-),F,24.0,157.0,60.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Team All-Around,
89179,Kiyoko Ono (Oizumi-),F,24.0,157.0,60.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Floor Exercise,
89179,Kiyoko Ono (Oizumi-),F,24.0,157.0,60.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Horse Vault,
89179,Kiyoko Ono (Oizumi-),F,24.0,157.0,60.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Uneven Bars,
89179,Kiyoko Ono (Oizumi-),F,24.0,157.0,60.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Balance Beam,
89179,Kiyoko Ono (Oizumi-),F,28.0,157.0,60.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,
89179,Kiyoko Ono (Oizumi-),F,28.0,157.0,60.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,Bronze
89179,Kiyoko Ono (Oizumi-),F,28.0,157.0,60.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,
89179,Kiyoko Ono (Oizumi-),F,28.0,157.0,60.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Horse Vault,
89179,Kiyoko Ono (Oizumi-),F,28.0,157.0,60.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,
89179,Kiyoko Ono (Oizumi-),F,28.0,157.0,60.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,
89187,Takashi Ono,M,20.0,160.0,58.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,
89187,Takashi Ono,M,20.0,160.0,58.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,
89187,Takashi Ono,M,20.0,160.0,58.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,
89187,Takashi Ono,M,20.0,160.0,58.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,Bronze
89187,Takashi Ono,M,20.0,160.0,58.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
89187,Takashi Ono,M,20.0,160.0,58.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,
89187,Takashi Ono,M,20.0,160.0,58.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
89187,Takashi Ono,M,20.0,160.0,58.0,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
89187,Takashi Ono,M,25.0,160.0,58.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Individual All-Around,Silver
89187,Takashi Ono,M,25.0,160.0,58.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Team All-Around,Silver
89187,Takashi Ono,M,25.0,160.0,58.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,
89187,Takashi Ono,M,25.0,160.0,58.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horse Vault,
89187,Takashi Ono,M,25.0,160.0,58.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Parallel Bars,Bronze
89187,Takashi Ono,M,25.0,160.0,58.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
89187,Takashi Ono,M,25.0,160.0,58.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Rings,
89187,Takashi Ono,M,25.0,160.0,58.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Pommelled Horse,Silver
89187,Takashi Ono,M,29.0,160.0,58.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,Silver
89187,Takashi Ono,M,29.0,160.0,58.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,Gold
89187,Takashi Ono,M,29.0,160.0,58.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,
89187,Takashi Ono,M,29.0,160.0,58.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,Gold
89187,Takashi Ono,M,29.0,160.0,58.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,Bronze
89187,Takashi Ono,M,29.0,160.0,58.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
89187,Takashi Ono,M,29.0,160.0,58.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,Bronze
89187,Takashi Ono,M,29.0,160.0,58.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,
89187,Takashi Ono,M,33.0,160.0,58.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,
89187,Takashi Ono,M,33.0,160.0,58.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,Gold
89187,Takashi Ono,M,33.0,160.0,58.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,
89187,Takashi Ono,M,33.0,160.0,58.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,
89187,Takashi Ono,M,33.0,160.0,58.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,
89187,Takashi Ono,M,33.0,160.0,58.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,
89187,Takashi Ono,M,33.0,160.0,58.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,
89187,Takashi Ono,M,33.0,160.0,58.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,
89196,Henrietta nodi,F,18.0,146.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,
89196,Henrietta nodi,F,18.0,146.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,
89196,Henrietta nodi,F,18.0,146.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,Silver
89196,Henrietta nodi,F,18.0,146.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,Gold
89196,Henrietta nodi,F,18.0,146.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,
89196,Henrietta nodi,F,18.0,146.0,47.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,
89196,Henrietta nodi,F,22.0,146.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,
89196,Henrietta nodi,F,22.0,146.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,
89196,Henrietta nodi,F,22.0,146.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,
89196,Henrietta nodi,F,22.0,146.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,
89196,Henrietta nodi,F,22.0,146.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
89196,Henrietta nodi,F,22.0,146.0,47.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
89229,Isabela Maria Moreira Onyshko,F,18.0,157.0,50.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
89229,Isabela Maria Moreira Onyshko,F,18.0,157.0,50.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
89229,Isabela Maria Moreira Onyshko,F,18.0,157.0,50.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
89229,Isabela Maria Moreira Onyshko,F,18.0,157.0,50.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
89229,Isabela Maria Moreira Onyshko,F,18.0,157.0,50.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
89264,Jacob Opdahl,M,18.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
89264,Jacob Opdahl,M,26.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
89265,Nils Opdahl,M,29.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
89280,Zdenk Opoensk,M,24.0,,,Czechoslovakia,TCH,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,
89305,Nicolae Oprescu,M,19.0,171.0,67.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Individual All-Around,
89305,Nicolae Oprescu,M,19.0,171.0,67.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Team All-Around,
89305,Nicolae Oprescu,M,19.0,171.0,67.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,
89305,Nicolae Oprescu,M,19.0,171.0,67.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horse Vault,
89305,Nicolae Oprescu,M,19.0,171.0,67.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Parallel Bars,
89305,Nicolae Oprescu,M,19.0,171.0,67.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,
89305,Nicolae Oprescu,M,19.0,171.0,67.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Rings,
89305,Nicolae Oprescu,M,19.0,171.0,67.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Pommelled Horse,
89305,Nicolae Oprescu,M,23.0,171.0,67.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Individual All-Around,
89305,Nicolae Oprescu,M,23.0,171.0,67.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Team All-Around,
89305,Nicolae Oprescu,M,23.0,171.0,67.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Floor Exercise,
89305,Nicolae Oprescu,M,23.0,171.0,67.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horse Vault,
89305,Nicolae Oprescu,M,23.0,171.0,67.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Parallel Bars,
89305,Nicolae Oprescu,M,23.0,171.0,67.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,
89305,Nicolae Oprescu,M,23.0,171.0,67.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Rings,
89305,Nicolae Oprescu,M,23.0,171.0,67.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse,
89305,Nicolae Oprescu,M,27.0,171.0,67.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,
89305,Nicolae Oprescu,M,27.0,171.0,67.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,
89305,Nicolae Oprescu,M,27.0,171.0,67.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,
89305,Nicolae Oprescu,M,27.0,171.0,67.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horse Vault,
89305,Nicolae Oprescu,M,27.0,171.0,67.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Parallel Bars,
89305,Nicolae Oprescu,M,27.0,171.0,67.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,
89305,Nicolae Oprescu,M,27.0,171.0,67.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Rings,
89305,Nicolae Oprescu,M,27.0,171.0,67.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,
89315,"Garland Deloid ""Gar"" O'Quinn, Jr.",M,25.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,
89315,"Garland Deloid ""Gar"" O'Quinn, Jr.",M,25.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,
89315,"Garland Deloid ""Gar"" O'Quinn, Jr.",M,25.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,
89315,"Garland Deloid ""Gar"" O'Quinn, Jr.",M,25.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,
89315,"Garland Deloid ""Gar"" O'Quinn, Jr.",M,25.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,
89315,"Garland Deloid ""Gar"" O'Quinn, Jr.",M,25.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,
89315,"Garland Deloid ""Gar"" O'Quinn, Jr.",M,25.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,
89315,"Garland Deloid ""Gar"" O'Quinn, Jr.",M,25.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,
89321,Ellis Jacqueline O'Reilly,F,18.0,164.0,63.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
89321,Ellis Jacqueline O'Reilly,F,18.0,164.0,63.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
89321,Ellis Jacqueline O'Reilly,F,18.0,164.0,63.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
89321,Ellis Jacqueline O'Reilly,F,18.0,164.0,63.0,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
89408,Frederic Orendi,M,22.0,170.0,66.0,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,
89408,Frederic Orendi,M,22.0,170.0,66.0,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,
89408,Frederic Orendi,M,22.0,170.0,66.0,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,
89408,Frederic Orendi,M,22.0,170.0,66.0,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,
89408,Frederic Orendi,M,22.0,170.0,66.0,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
89408,Frederic Orendi,M,22.0,170.0,66.0,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,
89408,Frederic Orendi,M,22.0,170.0,66.0,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
89408,Frederic Orendi,M,22.0,170.0,66.0,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
89408,Frederic Orendi,M,34.0,170.0,66.0,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,
89408,Frederic Orendi,M,34.0,170.0,66.0,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,
89408,Frederic Orendi,M,34.0,170.0,66.0,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,
89408,Frederic Orendi,M,34.0,170.0,66.0,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,
89408,Frederic Orendi,M,34.0,170.0,66.0,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,
89408,Frederic Orendi,M,34.0,170.0,66.0,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,
89408,Frederic Orendi,M,34.0,170.0,66.0,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,
89408,Frederic Orendi,M,34.0,170.0,66.0,Romania,ROU,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,
89460,"Frederick Charles ""Fred"" Orlofsky",M,23.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,
89460,"Frederick Charles ""Fred"" Orlofsky",M,23.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,
89460,"Frederick Charles ""Fred"" Orlofsky",M,23.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,
89460,"Frederick Charles ""Fred"" Orlofsky",M,23.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horse Vault,
89460,"Frederick Charles ""Fred"" Orlofsky",M,23.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Parallel Bars,
89460,"Frederick Charles ""Fred"" Orlofsky",M,23.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,
89460,"Frederick Charles ""Fred"" Orlofsky",M,23.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Rings,
89460,"Frederick Charles ""Fred"" Orlofsky",M,23.0,173.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,
89509,John Orozco,M,19.0,165.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,
89509,John Orozco,M,19.0,165.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
89509,John Orozco,M,19.0,165.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,
89509,John Orozco,M,19.0,165.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,
89509,John Orozco,M,19.0,165.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,
89509,John Orozco,M,19.0,165.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Rings,
89509,John Orozco,M,19.0,165.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,
89525,Ariana Gabriela Orrego Martnez,F,17.0,157.0,49.0,Peru,PER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
89525,Ariana Gabriela Orrego Martnez,F,17.0,157.0,49.0,Peru,PER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
89525,Ariana Gabriela Orrego Martnez,F,17.0,157.0,49.0,Peru,PER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
